row_index,workflow_history,place_as_recorded,authorized_label,structured_value
121,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.427Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Oxford, England",Oxford|England,http://vocab.getty.edu/tgn/7011931;http://vocab.getty.edu/tgn/7002445
122,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.427Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Oxford?, England",Oxford|England,http://vocab.getty.edu/tgn/7011931;http://vocab.getty.edu/tgn/7002445
123,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.427Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Padua or Venice, Italy",Padua|Venice|Italy,http://vocab.getty.edu/tgn/7003085;http://vocab.getty.edu/tgn/7018159;http://vocab.getty.edu/tgn/1000080
124,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.427Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Padua?, Italy",Padua|Italy,http://vocab.getty.edu/tgn/7003085;http://vocab.getty.edu/tgn/1000080
125,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.427Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Paris,Paris,http://vocab.getty.edu/tgn/7008038
126,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Paris, France",Paris|France,http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070
127,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Paris?, France",Paris|France,http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070
128,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Persia,Persia,http://vocab.getty.edu/tgn/7024079
129,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Pontigny?, France",Pontigny|France,http://vocab.getty.edu/tgn/7008254;http://vocab.getty.edu/tgn/1000070
130,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Prague,Prague,http://vocab.getty.edu/tgn/7006464
131,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Provence or Spain,Provence|Spain,http://vocab.getty.edu/tgn/7012209;http://vocab.getty.edu/tgn/1000095
132,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Reims, France",Rheims|France,http://vocab.getty.edu/tgn/7011060;http://vocab.getty.edu/tgn/1000070
133,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Reims?, France",Rheims|France,http://vocab.getty.edu/tgn/7011060;http://vocab.getty.edu/tgn/1000070
134,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Rome,Rome,http://vocab.getty.edu/tgn/7000874
135,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Rome?, Italy",Rome|Italy,http://vocab.getty.edu/tgn/7000874;http://vocab.getty.edu/tgn/1000080
136,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Rougeval, Belgium (near Brussels)",Belgium|Brussels,http://vocab.getty.edu/tgn/1000063;http://vocab.getty.edu/tgn/7007868
137,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Siena?, Italy",Siena|Italy,http://vocab.getty.edu/tgn/7011179;http://vocab.getty.edu/tgn/1000080
138,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Southern France (?) or Italy,Southern France|Italy,http://vocab.getty.edu/tgn/4004037;http://vocab.getty.edu/tgn/1000080
139,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Spain,Spain,http://vocab.getty.edu/tgn/1000095
140,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Spain (?),Spain,http://vocab.getty.edu/tgn/1000095
141,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Spain, Catalonia",Spain|Catalonia,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7030216
142,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Spain, Valencia",Spain|Valencia,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7008769
143,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Spain?,Spain,http://vocab.getty.edu/tgn/1000095
144,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Switzerland,Switzerland,http://vocab.getty.edu/tgn/7011731
145,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Switzerland; Germany,Switzerland|Germany,http://vocab.getty.edu/tgn/7011731;http://vocab.getty.edu/tgn/7000084
146,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Switzerland?,Switzerland,http://vocab.getty.edu/tgn/7011731
147,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Syria,Syria,http://vocab.getty.edu/tgn/1000140
148,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Šibenik, Croatia",Šibenik|Croatia,http://vocab.getty.edu/tgn/7015447;http://vocab.getty.edu/tgn/7006663
149,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Turkey,Turkey,http://vocab.getty.edu/tgn/1000144
150,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Undetermined,undetermined,http://vocab.getty.edu/tgn/7544559
151,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Unknown,undetermined,http://vocab.getty.edu/tgn/7544559
152,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",Upper Saxony,Obersachsen,http://vocab.getty.edu/tgn/7114973
153,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Verona?, Italy",Verona|Italy,http://vocab.getty.edu/tgn/7003262;http://vocab.getty.edu/tgn/1000080
154,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z","Wales, Gwent",Wales|Gwent,http://vocab.getty.edu/tgn/7002443;http://vocab.getty.edu/tgn/7008046
155,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T04:46:32.625Z | PLACE RECON, STEP 3: START RECON 2022-05-27T04:49:09.100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-27T04:49:34.428Z | PLACE RECON, STEP 6: FINALIZED 2022-05-27T04:51:02.995Z",xx,,
