item,itemLabel,description,DSID,collection,identifiers
http://www.wikidata.org/entity/Q131964750,"Ithaca, New York, Cornell University, Archives 6532.03.07","manuscript containing Leaf from the Bible, Book of Zachariah",DS12221,Cornell University,13253645|Archives 6532.03.07
http://www.wikidata.org/entity/Q131964753,"Ithaca, New York, Cornell University, Archives 6532.03.08",manuscript containing Thirteen mutilated bifolia and three fragments from a Latin manuscript,DS12222,Cornell University,13253850|Archives 6532.03.08
http://www.wikidata.org/entity/Q131964755,"Ithaca, New York, Cornell University, Archives 6532.03.09","manuscript containing Leaf from the Digests of Justinian, 27.1.45 - 27.3.2",DS12223,Cornell University,13243222|Archives 6532.03.09
http://www.wikidata.org/entity/Q131964756,"Ithaca, New York, Cornell University, Archives 6532.03.10","manuscript containing Mutilated bifolium of a glossed Digest of Justinian, Liber XLV",DS12224,Cornell University,13230442|Archives 6532.03.10
http://www.wikidata.org/entity/Q131964758,"Ithaca, New York, Cornell University, Archives 6532.03.11",manuscript containing Fragment from a glossed textbook,DS12225,Cornell University,13253890|Archives 6532.03.11
http://www.wikidata.org/entity/Q131964759,"Ithaca, New York, Cornell University, Archives 6532.03.11.03","manuscript containing Leaf from Alexander Bonini de Alexandria, in Duodecim Aristotelis Metaphysicae expositio, 1300s",DS12226,Cornell University,16183207|Archives 6532.03.11.03
http://www.wikidata.org/entity/Q131964761,"Ithaca, New York, Cornell University, Archives 6532.03.11bis","manuscript containing Leaf from a psalter, with human faces in the margin",DS12227,Cornell University,15159344|Archives 6532.03.11bis
http://www.wikidata.org/entity/Q131964763,"Ithaca, New York, Cornell University, Archives 6532.03.12",manuscript containing Two leaves from a music book with musical notation,DS12228,Cornell University,13243140|Archives 6532.03.12
http://www.wikidata.org/entity/Q131964765,"Ithaca, New York, Cornell University, Archives 6532.03.12bis","manuscript containing Leaf on vellum from a breviary, Flanders",DS12229,Cornell University,13253924|Archives 6532.03.12bis
http://www.wikidata.org/entity/Q131964768,"Ithaca, New York, Cornell University, Archives 6532.03.13",manuscript containing Two leaves from a legal document,DS12230,Cornell University,13256682|Archives 6532.03.13
http://www.wikidata.org/entity/Q131964771,"Ithaca, New York, Cornell University, Archives 6532.03.13b",manuscript containing Leaf from Thomas of Breslau's Practica medicinalis,DS12231,Cornell University,13256691|Archives 6532.03.13b
http://www.wikidata.org/entity/Q131964773,"Ithaca, New York, Cornell University, Archives 6532.03.14",manuscript containing Bifolium containing Avicenna's Liber Canonis I,DS12232,Cornell University,13243243|Archives 6532.03.14
http://www.wikidata.org/entity/Q131964774,"Ithaca, New York, Cornell University, Archives 6532.03.15","manuscript containing Fragments recovered from binding, containing sermons by Jacques de Lausanne",DS12233,Cornell University,13154528|Archives 6532.03.15
http://www.wikidata.org/entity/Q131964776,"Ithaca, New York, Cornell University, Archives 6532.03.16","manuscript containing Leaf from Titus Livius, Historiae (Book 3.4-7)",DS12234,Cornell University,13266980|Archives 6532.03.16
http://www.wikidata.org/entity/Q131964778,"Ithaca, New York, Cornell University, Archives 6532.03.17","manuscript containing Leaf possibly from an illuminated psalter, including Psalm 19 and decorative line fillers",DS12235,Cornell University,13266981|Archives 6532.03.17
http://www.wikidata.org/entity/Q131964779,"Ithaca, New York, Cornell University, Archives 6532.03.17.1","manuscript containing A doctor with two amputees, illuminated miniature from Le Livre des Propriétés des choses",DS12236,Cornell University,16021110|Archives 6532.03.17.1
http://www.wikidata.org/entity/Q131964781,"Ithaca, New York, Cornell University, Archives 6532.03.18","manuscript containing Bifolium from statute book of a city in Northern Italy, possibly Lucca",DS12237,Cornell University,13266995|Archives 6532.03.18
http://www.wikidata.org/entity/Q131964783,"Ithaca, New York, Cornell University, Archives 6532.03.19",manuscript containing Bifolium probably from Aristotle's Metaphysics,DS12238,Cornell University,13267979|Archives 6532.03.19
http://www.wikidata.org/entity/Q131964786,"Ithaca, New York, Cornell University, Archives 6532.04.01 6532 Box 4 folder 1",manuscript containing Leaf from Lauda (song) book,DS12239,Cornell University,13269453|Archives 6532.04.01 6532 Box 4 folder 1
http://www.wikidata.org/entity/Q131964789,"Ithaca, New York, Cornell University, Archives 6532.04.02","manuscript containing Notarial act (codicil to a will) from Piacenza, Emilia-Romagna, Italy",DS12240,Cornell University,13269463|Archives 6532.04.02
http://www.wikidata.org/entity/Q131964791,"Ithaca, New York, Cornell University, Archives 6532.04.02a",manuscript containing Leaf from Old French translation of Pseudo-Bonaventure's Stimulus amoris,DS12241,Cornell University,13269466|Archives 6532.04.02a
http://www.wikidata.org/entity/Q131964792,"Ithaca, New York, Cornell University, Archives 6532.04.03",manuscript containing Account document from England,DS12242,Cornell University,13274067|Archives 6532.04.03
http://www.wikidata.org/entity/Q131964794,"Ithaca, New York, Cornell University, Archives 6532.04.04",manuscript containing Two leaves from a Book of Hours from France,DS12243,Cornell University,13115686|Archives 6532.04.04
http://www.wikidata.org/entity/Q131964796,"Ithaca, New York, Cornell University, Archives 6532.04.05",manuscript containing Leaf containing Marian prayers in German,DS12244,Cornell University,13115919|Archives 6532.04.05
http://www.wikidata.org/entity/Q131964798,"Ithaca, New York, Cornell University, Archives 6532.04.05bis",manuscript containing Leaf from Bruni's translation of Nichomachean ethics,DS12245,Cornell University,15058752|Archives 6532.04.05bis
http://www.wikidata.org/entity/Q131964799,"Ithaca, New York, Cornell University, Archives 6532.04.06",manuscript containing Damaged document with very faded script,DS12246,Cornell University,13274071|Archives 6532.04.06
http://www.wikidata.org/entity/Q131964801,"Ithaca, New York, Cornell University, Archives 6532.04.07",manuscript containing Fragment taken from a binding,DS12247,Cornell University,13132902|Archives 6532.04.07
http://www.wikidata.org/entity/Q131964804,"Ithaca, New York, Cornell University, Archives 6532.04.08",manuscript containing Fragment from a binding,DS12248,Cornell University,13132906|Archives 6532.04.08
http://www.wikidata.org/entity/Q131964807,"Ithaca, New York, Cornell University, Archives 6532.04.09",manuscript containing Fragment from an unidentified book,DS12249,Cornell University,13116641|Archives 6532.04.09
http://www.wikidata.org/entity/Q131964809,"Ithaca, New York, Cornell University, Archives 6532.04.10",manuscript containing Mutilated bifolium from the Speculum doctrinale by Vincent of Beauvais,DS12250,Cornell University,13274078|Archives 6532.04.10
http://www.wikidata.org/entity/Q131964810,"Ithaca, New York, Cornell University, Archives 6532.04.11","manuscript containing Three nested bifolia of Statuta criminalia from Lucca, Italy",DS12251,Cornell University,13116659|Archives 6532.04.11
http://www.wikidata.org/entity/Q131964812,"Ithaca, New York, Cornell University, Archives 6532.04.12",manuscript containing Two fragments from a glossed book,DS12252,Cornell University,13274079|Archives 6532.04.12
http://www.wikidata.org/entity/Q131964814,"Ithaca, New York, Cornell University, Archives 6532.04.13",manuscript containing Fragment from a book taken from a binding,DS12253,Cornell University,13274371|Archives 6532.04.13
http://www.wikidata.org/entity/Q131964815,"Ithaca, New York, Cornell University, Archives 6532.04.14","manuscript containing Fragment from the Codex Justinius, Book VIII",DS12254,Cornell University,13274374|Archives 6532.04.14
http://www.wikidata.org/entity/Q131964817,"Ithaca, New York, Cornell University, Archives 6532.04.15","manuscript containing Leaf from a Rabbinic legal commentary, probably from Spain",DS12255,Cornell University,13274376|Archives 6532.04.15
http://www.wikidata.org/entity/Q131964819,"Ithaca, New York, Cornell University, Archives 6532.04.16","manuscript containing Fragment of Isidore's Etymologies, VIII 5.39-6.3",DS12256,Cornell University,13274380|Archives 6532.04.16
http://www.wikidata.org/entity/Q131964822,"Ithaca, New York, Cornell University, Archives 6532.04.17","manuscript containing Two leaves from Cicero, Oratio pro Milone",DS12257,Cornell University,13274384|Archives 6532.04.17
http://www.wikidata.org/entity/Q131964826,"Ithaca, New York, Cornell University, Archives 6532.04.18","manuscript containing Leaf from a highly decorated Book of Hours in Dutch, with illuminated initial ""H"" with crucified Christ",DS12258,Cornell University,13117624|Archives 6532.04.18
http://www.wikidata.org/entity/Q131964828,"Ithaca, New York, Cornell University, Archives 6532.04.19",manuscript containing Leaf from Italian service book with illustration of Saint John with the Lamb,DS12259,Cornell University,13274666|Archives 6532.04.19
http://www.wikidata.org/entity/Q131964829,"Ithaca, New York, Cornell University, Archives 6532.04.19bis",manuscript containing Leaf from a missal,DS12260,Cornell University,15436580|Archives 6532.04.19bis
http://www.wikidata.org/entity/Q131964831,"Ithaca, New York, Cornell University, Archives 6532.04.24",manuscript containing Fragment from the bottom border of a medieval book with a number of later hands,DS12261,Cornell University,13283276|Archives 6532.04.24
http://www.wikidata.org/entity/Q131964833,"Ithaca, New York, Cornell University, Archives 6532.04.25","manuscript containing Fragment from a codex by Justinian, with historiated initials",DS12262,Cornell University,13250668|Archives 6532.04.25
http://www.wikidata.org/entity/Q131964835,"Ithaca, New York, Cornell University, Archives 6532.04.27","manuscript containing Richard of Middleton, commentary on the Sentences of Peter Lombard",DS12263,Cornell University,13266987|Archives 6532.04.27
http://www.wikidata.org/entity/Q131964432,"Ithaca, New York, Cornell University, Archives 6532 box 1",manuscript containing Medieval manuscript fragments,DS12264,Cornell University,4916228|Archives 6532 box 1
http://www.wikidata.org/entity/Q131964433,"Ithaca, New York, Cornell University, Archives 6532 box 2",manuscript containing Medieval manuscript fragments,DS12265,Cornell University,4916228|Archives 6532 box 2
http://www.wikidata.org/entity/Q131964438,"Ithaca, New York, Cornell University, Archives 6532 box 3",manuscript containing Medieval manuscript fragments,DS12266,Cornell University,4916228|Archives 6532 box 3
http://www.wikidata.org/entity/Q131964430,"Ithaca, New York, Cornell University, Archives 6532 box 4",manuscript containing Medieval manuscript fragments,DS12267,Cornell University,4916228|Archives 6532 box 4
http://www.wikidata.org/entity/Q131964440,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 1",manuscript containing Medieval manuscript fragments,DS12268,Cornell University,4916228|Archives 6532 mapcase folder 1
http://www.wikidata.org/entity/Q131964435,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 10",manuscript containing Medieval manuscript fragments,DS12269,Cornell University,4916228|Archives 6532 mapcase folder 10
http://www.wikidata.org/entity/Q131964436,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 11",manuscript containing Medieval manuscript fragments,DS12270,Cornell University,4916228|Archives 6532 mapcase folder 11
http://www.wikidata.org/entity/Q131964450,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 12",manuscript containing Medieval manuscript fragments,DS12271,Cornell University,4916228|Archives 6532 mapcase folder 12
http://www.wikidata.org/entity/Q131964441,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 13",manuscript containing Medieval manuscript fragments,DS12272,Cornell University,4916228|Archives 6532 mapcase folder 13
http://www.wikidata.org/entity/Q131964443,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 14",manuscript containing Medieval manuscript fragments,DS12273,Cornell University,4916228|Archives 6532 mapcase folder 14
http://www.wikidata.org/entity/Q131964447,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 2",manuscript containing Medieval manuscript fragments,DS12274,Cornell University,4916228|Archives 6532 mapcase folder 2
http://www.wikidata.org/entity/Q131964451,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 3",manuscript containing Medieval manuscript fragments,DS12275,Cornell University,4916228|Archives 6532 mapcase folder 3
http://www.wikidata.org/entity/Q131964458,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 4",manuscript containing Medieval manuscript fragments,DS12276,Cornell University,4916228|Archives 6532 mapcase folder 4
http://www.wikidata.org/entity/Q131964453,"Ithaca, New York, Cornell University, Archives 6532 Mapcase Folder 5",manuscript containing Medieval manuscript fragments,DS12277,Cornell University,4916228|Archives 6532 Mapcase Folder 5
http://www.wikidata.org/entity/Q131964455,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 6",manuscript containing Medieval manuscript fragments,DS12278,Cornell University,4916228|Archives 6532 mapcase folder 6
http://www.wikidata.org/entity/Q131964456,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 7",manuscript containing Medieval manuscript fragments,DS12279,Cornell University,4916228|Archives 6532 mapcase folder 7
http://www.wikidata.org/entity/Q131964459,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 8",manuscript containing Medieval manuscript fragments,DS12280,Cornell University,4916228|Archives 6532 mapcase folder 8
http://www.wikidata.org/entity/Q131964461,"Ithaca, New York, Cornell University, Archives 6532 mapcase folder 9",manuscript containing Medieval manuscript fragments,DS12281,Cornell University,4916228|Archives 6532 mapcase folder 9
http://www.wikidata.org/entity/Q131964836,"Ithaca, New York, Cornell University, Archives 6532.mc.01 6532 mapcase folder 1",manuscript containing Framed document featuring wax seal of an abbess,DS12282,Cornell University,13250712|Archives 6532.mc.01 6532 mapcase folder 1
http://www.wikidata.org/entity/Q131964838,"Ithaca, New York, Cornell University, Archives 6532.mc.01bis","manuscript containing Fragment from Gregory of Nicomedia, Sermo in S. Mariam assistentem cruci, probably from a homiliary",DS12283,Cornell University,13252454|Archives 6532.mc.01bis
http://www.wikidata.org/entity/Q131964468,"Ithaca, New York, Cornell University, Archives 6532.mc.01bis","manuscript containing Fragment from the Gospel of Matthew 21:1-19, describing the entrance of Jesus into Jerusalem",DS12284,Cornell University,13253625|Archives 6532.mc.01bis
http://www.wikidata.org/entity/Q131964469,"Ithaca, New York, Cornell University, Archives 6532.mc.02 6532 mapcase folder 2","manuscript containing Two leaves, probably from the same gradual from Northern Italy, with musical notation and decorated initials",DS12285,Cornell University,13274736|Archives 6532.mc.02 6532 mapcase folder 2
http://www.wikidata.org/entity/Q131964471,"Ithaca, New York, Cornell University, Archives 6532.mc.03 6532 mapcase folder 3",manuscript containing Three bifolia from an antiphonary from Northern Italy with musical notation and decorated initials,DS12286,Cornell University,13277263|Archives 6532.mc.03 6532 mapcase folder 3
http://www.wikidata.org/entity/Q131964473,"Ithaca, New York, Cornell University, Archives 6532.mc.04 6532 mapcase folder 4",manuscript containing Leaf from a gradual with musical notation and decorated initials,DS12287,Cornell University,13277268|Archives 6532.mc.04 6532 mapcase folder 4
http://www.wikidata.org/entity/Q131964474,"Ithaca, New York, Cornell University, Archives 6532.mc.05",manuscript containing Leaf from a gradual with musical notation,DS12288,Cornell University,13277270|Archives 6532.mc.05
http://www.wikidata.org/entity/Q131964476,"Ithaca, New York, Cornell University, Archives 6532.mc.13 Mapcase 6532 mapcase folder 13","manuscript containing Two single leaves from the Qurʼan, probably Mamelukian",DS12289,Cornell University,13293248|Archives 6532.mc.13 Mapcase 6532 mapcase folder 13
http://www.wikidata.org/entity/Q131964477,"Ithaca, New York, Cornell University, Archives 8039 Bd. Ms. 6",manuscript containing Hadhā lughat-i muntakhab,DS12290,Cornell University,6929831|Archives 8039 Bd. Ms. 6
http://www.wikidata.org/entity/Q131964479,"Ithaca, New York, Cornell University, Archives 8039m BOX 88 FOLDER",manuscript containing Leaf from Persian manuscript,DS12291,Cornell University,9864479|Archives 8039m BOX 88 FOLDER
http://www.wikidata.org/entity/Q131964465,"Ithaca, New York, Cornell University, Archives 8802 Bd. Ms. 1 +",manuscript containing Three philosophical works relating to Thomas Aquinas and Aristotle,DS12292,Cornell University,15531913|Archives 8802 Bd. Ms. 1 +
http://www.wikidata.org/entity/Q131964484,"Ithaca, New York, Cornell University, Archives 8814 Bd. Ms. 1",manuscript containing Bisected bifolium of Heroides from a manuscript with decorated initial,DS12293,Cornell University,15535807|Archives 8814 Bd. Ms. 1
http://www.wikidata.org/entity/Q131964487,"Ithaca, New York, Cornell University, Archives 8820 Bd. Ms. 1",manuscript containing Single folio of Sententiae with wide margins,DS12294,Cornell University,15646817|Archives 8820 Bd. Ms. 1
http://www.wikidata.org/entity/Q131964488,"Ithaca, New York, Cornell University, Archives 8849",manuscript containing Initial E depicting the Massacre of the Innocents,DS12295,Cornell University,16157753|Archives 8849
